data,hora_inicio,hora_fim,servico_amostra,sentido_amostra,id_veiculo_amostra,flag_reprocessamento,protocolo,datetime_partida_amostra,datetime_chegada_amostra,status,data_apurado,id_veiculo_apurado,servico_apurado,sentido_apurado,datetime_partida_apurado,datetime_chegada_apurado
2022-10-13,16:30:00,17:01:00,326,,28540,1,SMTR202211001919,2022-10-13 16:30:00,2022-10-13 17:01:00,,,,,,,
2022-10-13,05:45:00,06:46:00,326,,28564,1,SMTR202211001918,2022-10-13 05:45:00,2022-10-13 06:46:00,,,,,,,
2022-10-13,12:30:00,13:45:00,326,,28612,1,SMTR202211001916,2022-10-13 12:30:00,2022-10-13 13:45:00,,,,,,,
2022-10-13,16:02:00,14:24:00,326,,28578,1,SMTR202211001915,2022-10-13 16:02:00,2022-10-13 14:24:00,,,,,,,
2022-10-13,06:20:00,08:12:00,326,,28533,1,SMTR202211001908,2022-10-13 06:20:00,2022-10-13 08:12:00,,,,,,,
2022-10-13,16:17:00,17:42:00,326,,28560,1,SMTR202211001906,2022-10-13 16:17:00,2022-10-13 17:42:00,,,,,,,
2022-10-13,15:45:00,17:02:00,326,,28598,1,SMTR202211001901,2022-10-13 15:45:00,2022-10-13 17:02:00,,,,,,,
2022-10-13,06:15:00,07:25:00,326,,28580,1,SMTR202211001896,2022-10-13 06:15:00,2022-10-13 07:25:00,,,,,,,
2022-10-13,08:10:00,09:29:00,326,,28506,1,SMTR202211001885,2022-10-13 08:10:00,2022-10-13 09:29:00,,,,,,,
2022-10-13,08:45:00,10:00:00,326,,28628,1,SMTR202211001883,2022-10-13 08:45:00,2022-10-13 10:00:00,,,,,,,
2022-10-14,06:34:00,08:15:00,326,,28506,1,SMTR202211001881,2022-10-14 06:34:00,2022-10-14 08:15:00,,,,,,,
2022-10-14,06:20:00,07:48:00,326,,28552,1,SMTR202211001880,2022-10-14 06:20:00,2022-10-14 07:48:00,,,,,,,
2022-10-14,11:51:00,13:54:00,326,,28531,1,SMTR202211001878,2022-10-14 11:51:00,2022-10-14 13:54:00,,,,,,,
2022-10-14,06:20:00,08:39:00,326,,28588,1,SMTR202211001877,2022-10-14 06:20:00,2022-10-14 08:39:00,,,,,,,
2022-10-14,23:19:00,00:15:00,209,,29103,1,SMTR202211001876,2022-10-14 23:19:00,2022-10-14 00:15:00,,,,,,,
2022-10-14,20:30:00,21:52:00,326,,28527,1,SMTR202211001875,2022-10-14 20:30:00,2022-10-14 21:52:00,,,,,,,
2022-10-14,13:16:00,15:29:00,326,,28541,1,SMTR202211001873,2022-10-14 13:16:00,2022-10-14 15:29:00,,,,,,,
2022-10-14,12:01:00,13:27:00,476,,29060,1,SMTR202211001871,2022-10-14 12:01:00,2022-10-14 13:27:00,,,,,,,
2022-10-14,14:17:00,16:30:00,476,,29060,1,SMTR202211001869,2022-10-14 14:17:00,2022-10-14 16:30:00,,,,,,,
2022-10-14,05:00:00,05:53:00,326,,28520,1,SMTR202211001868,2022-10-14 05:00:00,2022-10-14 05:53:00,,,,,,,
2022-10-14,13:57:00,15:16:00,326,,28626,1,SMTR202211001864,2022-10-14 13:57:00,2022-10-14 15:16:00,,,,,,,
2022-10-14,23:10:00,00:14:00,326,,28597,1,SMTR202211001862,2022-10-14 23:10:00,2022-10-14 00:14:00,,,,,,,
2022-10-14,06:07:00,07:45:00,476,,29060,1,SMTR202211001861,2022-10-14 06:07:00,2022-10-14 07:45:00,,,,,,,
2022-10-14,07:22:00,08:33:00,326,,28603,1,SMTR202211001860,2022-10-14 07:22:00,2022-10-14 08:33:00,,,,,,,
2022-10-14,05:45:00,06:42:00,SV474,,29148,1,SMTR202211001859,2022-10-14 05:45:00,2022-10-14 06:42:00,,,,,,,
2022-10-14,06:26:00,07:49:00,326,,28565,1,SMTR202211001858,2022-10-14 06:26:00,2022-10-14 07:49:00,,,,,,,
2022-10-14,07:25:00,08:34:00,326,,28512,1,SMTR202211001856,2022-10-14 07:25:00,2022-10-14 08:34:00,,,,,,,
2022-10-14,08:16:00,08:52:00,326,,28587,1,SMTR202211001851,2022-10-14 08:16:00,2022-10-14 08:52:00,,,,,,,
2022-10-14,07:00:00,07:34:00,326,,28574,1,SMTR202211001850,2022-10-14 07:00:00,2022-10-14 07:34:00,,,,,,,
2022-10-14,07:52:00,08:28:00,326,,28524,1,SMTR202211001848,2022-10-14 07:52:00,2022-10-14 08:28:00,,,,,,,
2022-10-14,08:07:00,09:15:00,326,,28614,1,SMTR202211001846,2022-10-14 08:07:00,2022-10-14 09:15:00,,,,,,,
2022-10-14,09:24:00,10:53:00,474,,29051,1,SMTR202211001843,2022-10-14 09:24:00,2022-10-14 10:53:00,,,,,,,
2022-10-14,07:00:00,09:09:00,474,,29051,1,SMTR202211001842,2022-10-14 07:00:00,2022-10-14 09:09:00,,,,,,,
2022-10-14,09:10:00,10:37:00,474,,29156,1,SMTR202211001840,2022-10-14 09:10:00,2022-10-14 10:37:00,,,,,,,
2022-10-14,08:42:00,09:49:00,472,,29018,1,SMTR202211001836,2022-10-14 08:42:00,2022-10-14 09:49:00,,,,,,,
2022-10-14,04:30:00,05:43:00,472,,29018,1,SMTR202211001820,2022-10-14 04:30:00,2022-10-14 05:43:00,,,,,,,
2022-10-14,06:32:00,08:25:00,461,,29089,1,SMTR202211001812,2022-10-14 06:32:00,2022-10-14 08:25:00,,,,,,,
2022-10-14,12:32:00,13:50:00,461,,29089,1,SMTR202211001811,2022-10-14 12:32:00,2022-10-14 13:50:00,,,,,,,
2022-10-14,10:58:00,12:23:00,461,,29192,1,SMTR202211001810,2022-10-14 10:58:00,2022-10-14 12:23:00,,,,,,,
2022-10-14,09:39:00,10:54:00,461,,29192,1,SMTR202211001809,2022-10-14 09:39:00,2022-10-14 10:54:00,,,,,,,
2022-10-14,08:18:00,09:42:00,461,,29184,1,SMTR202211001806,2022-10-14 08:18:00,2022-10-14 09:42:00,,,,,,,
2022-10-14,08:05:00,09:42:00,292,,29069,1,SMTR202211001800,2022-10-14 08:05:00,2022-10-14 09:42:00,,,,,,,
2022-10-14,06:53:00,07:54:00,210,,29146,1,SMTR202211001798,2022-10-14 06:53:00,2022-10-14 07:54:00,,,,,,,
2022-10-14,08:00:00,09:29:00,210,,29007,1,SMTR202211001793,2022-10-14 08:00:00,2022-10-14 09:29:00,,,,,,,
2022-10-14,05:20:00,06:21:00,210,,29038,1,SMTR202211001792,2022-10-14 05:20:00,2022-10-14 06:21:00,,,,,,,
2022-10-14,07:01:00,08:16:00,209,,29012,1,SMTR202211001791,2022-10-14 07:01:00,2022-10-14 08:16:00,,,,,,,
2022-10-14,04:59:00,05:41:00,209,,29103,1,SMTR202211001788,2022-10-14 04:59:00,2022-10-14 05:41:00,,,,,,,
2022-10-14,08:33:00,09:58:00,209,,29105,1,SMTR202211001785,2022-10-14 08:33:00,2022-10-14 09:58:00,,,,,,,
2022-10-14,06:38:00,07:58:00,325,,28598,1,SMTR202211001781,2022-10-14 06:38:00,2022-10-14 07:58:00,,,,,,,
2022-10-14,09:00:00,10:14:00,209,,29136,1,SMTR202211001779,2022-10-14 09:00:00,2022-10-14 10:14:00,,,,,,,
2022-10-14,13:46:00,15:09:00,325,,28586,1,SMTR202211001777,2022-10-14 13:46:00,2022-10-14 15:09:00,,,,,,,
2022-10-14,12:45:00,14:25:00,325,,28608,1,SMTR202211001776,2022-10-14 12:45:00,2022-10-14 14:25:00,,,,,,,
2022-10-14,19:36:00,21:21:00,325,,28580,1,SMTR202211001774,2022-10-14 19:36:00,2022-10-14 21:21:00,,,,,,,
2022-10-14,12:37:00,14:19:00,209,,29105,1,SMTR202211001772,2022-10-14 12:37:00,2022-10-14 14:19:00,,,,,,,
2022-10-14,16:50:00,18:39:00,325,,28608,1,SMTR202211001770,2022-10-14 16:50:00,2022-10-14 18:39:00,,,,,,,
2022-10-14,13:50:00,15:11:00,209,,29136,1,SMTR202211001769,2022-10-14 13:50:00,2022-10-14 15:11:00,,,,,,,
2022-10-14,12:07:00,13:29:00,325,,28572,1,SMTR202211001768,2022-10-14 12:07:00,2022-10-14 13:29:00,,,,,,,
2022-10-14,09:18:00,10:30:00,325,,28525,1,SMTR202211001764,2022-10-14 09:18:00,2022-10-14 10:30:00,,,,,,,
2022-10-14,07:22:00,09:07:00,324,,28533,1,SMTR202211001735,2022-10-14 07:22:00,2022-10-14 09:07:00,,,,,,,
2022-10-14,19:48:00,20:53:00,324,,28537,1,SMTR202211001733,2022-10-14 19:48:00,2022-10-14 20:53:00,,,,,,,
2022-10-14,17:59:00,19:38:00,324,,28577,1,SMTR202211001728,2022-10-14 17:59:00,2022-10-14 19:38:00,,,,,,,
2022-10-14,08:24:00,09:32:00,324,,28607,1,SMTR202211001725,2022-10-14 08:24:00,2022-10-14 09:32:00,,,,,,,
2022-10-14,21:57:00,22:59:00,324,,28521,1,SMTR202211001720,2022-10-14 21:57:00,2022-10-14 22:59:00,,,,,,,
2022-10-14,20:19:00,21:53:00,324,,28542,1,SMTR202211001719,2022-10-14 20:19:00,2022-10-14 21:53:00,,,,,,,
2022-10-14,18:40:00,19:57:00,324,,28506,1,SMTR202211001715,2022-10-14 18:40:00,2022-10-14 19:57:00,,,,,,,
2022-10-14,14:34:00,15:43:00,324,,28597,1,SMTR202211001706,2022-10-14 14:34:00,2022-10-14 15:43:00,,,,,,,
2022-10-14,09:52:00,11:33:00,634,,10078,1,SMTR202211001591,2022-10-14 09:52:00,2022-10-14 11:33:00,,,,,,,
2022-10-14,15:37:00,16:53:00,634,,10078,1,SMTR202211001589,2022-10-14 15:37:00,2022-10-14 16:53:00,,,,,,,
2022-10-14,13:58:00,15:21:00,634,,10090,1,SMTR202211001588,2022-10-14 13:58:00,2022-10-14 15:21:00,,,,,,,
2022-10-14,12:30:00,13:40:00,634,,10090,1,SMTR202211001585,2022-10-14 12:30:00,2022-10-14 13:40:00,,,,,,,
2022-10-14,10:44:00,12:13:00,324,,28601,1,SMTR202211001581,2022-10-14 10:44:00,2022-10-14 12:13:00,,,,,,,
2022-10-14,09:15:00,10:23:00,324,,28513,1,SMTR202211001579,2022-10-14 09:15:00,2022-10-14 10:23:00,,,,,,,
2022-10-14,07:20:00,08:56:00,324,,28537,1,SMTR202211001577,2022-10-14 07:20:00,2022-10-14 08:56:00,,,,,,,
2022-10-14,05:45:00,06:44:00,324,,28555,1,SMTR202211001575,2022-10-14 05:45:00,2022-10-14 06:44:00,,,,,,,
2022-10-14,04:40:00,05:43:00,324,,28575,1,SMTR202211001573,2022-10-14 04:40:00,2022-10-14 05:43:00,,,,,,,
2022-10-14,12:18:00,13:51:00,324,,28543,1,SMTR202211001572,2022-10-14 12:18:00,2022-10-14 13:51:00,,,,,,,
2022-10-14,15:20:00,16:58:00,324,,28518,1,SMTR202211001571,2022-10-14 15:20:00,2022-10-14 16:58:00,,,,,,,
2022-10-14,14:14:00,15:39:00,324,,28606,1,SMTR202211001569,2022-10-14 14:14:00,2022-10-14 15:39:00,,,,,,,
2022-10-14,15:04:00,16:34:00,324,,28551,1,SMTR202211001568,2022-10-14 15:04:00,2022-10-14 16:34:00,,,,,,,
2022-10-14,17:12:00,19:13:00,324,,28575,1,SMTR202211001567,2022-10-14 17:12:00,2022-10-14 19:13:00,,,,,,,
2022-10-14,15:37:00,17:13:00,324,,28536,1,SMTR202211001557,2022-10-14 15:37:00,2022-10-14 17:13:00,,,,,,,
2022-10-14,16:00:00,17:59:00,324,,28585,1,SMTR202211001556,2022-10-14 16:00:00,2022-10-14 17:59:00,,,,,,,
2022-10-14,17:42:00,19:25:00,324,,28501,1,SMTR202211001554,2022-10-14 17:42:00,2022-10-14 19:25:00,,,,,,,
2022-10-14,16:43:00,18:30:00,324,,28596,1,SMTR202211001553,2022-10-14 16:43:00,2022-10-14 18:30:00,,,,,,,
2022-10-14,18:44:00,20:13:00,324,,28603,1,SMTR202211001547,2022-10-14 18:44:00,2022-10-14 20:13:00,,,,,,,
2022-10-14,14:51:00,16:16:00,324,,28528,1,SMTR202211001545,2022-10-14 14:51:00,2022-10-14 16:16:00,,,,,,,
2022-10-14,20:29:00,21:46:00,913,,10022,1,SMTR202211001542,2022-10-14 20:29:00,2022-10-14 21:46:00,,,,,,,
2022-10-14,17:28:00,19:14:00,324,,28518,1,SMTR202211001538,2022-10-14 17:28:00,2022-10-14 19:14:00,,,,,,,
2022-10-14,16:59:00,18:53:00,328,,10106,1,SMTR202211001528,2022-10-14 16:59:00,2022-10-14 18:53:00,,,,,,,
2022-10-14,18:21:00,19:40:00,328,,10049,1,SMTR202211001527,2022-10-14 18:21:00,2022-10-14 19:40:00,,,,,,,
2022-10-14,14:36:00,15:53:00,328,,10129,1,SMTR202211001524,2022-10-14 14:36:00,2022-10-14 15:53:00,,,,,,,
2022-10-14,08:51:00,10:02:00,328,,10116,1,SMTR202211001522,2022-10-14 08:51:00,2022-10-14 10:02:00,,,,,,,
2022-10-14,07:54:00,09:17:00,328,,10053,1,SMTR202211001519,2022-10-14 07:54:00,2022-10-14 09:17:00,,,,,,,
2022-10-14,09:17:00,10:36:00,328,,10102,1,SMTR202211001516,2022-10-14 09:17:00,2022-10-14 10:36:00,,,,,,,
2022-10-14,09:03:00,10:19:00,328,,10092,1,SMTR202211001514,2022-10-14 09:03:00,2022-10-14 10:19:00,,,,,,,
2022-10-14,09:32:00,10:51:00,328,,10117,1,SMTR202211001512,2022-10-14 09:32:00,2022-10-14 10:51:00,,,,,,,
2022-10-14,09:36:00,10:57:00,328,,10006,1,SMTR202211001501,2022-10-14 09:36:00,2022-10-14 10:57:00,,,,,,,
2022-10-14,06:10:00,07:13:00,328,,10029,1,SMTR202211001486,2022-10-14 06:10:00,2022-10-14 07:13:00,,,,,,,
2022-10-14,12:22:00,13:33:00,910,,10092,1,SMTR202211001468,2022-10-14 12:22:00,2022-10-14 13:33:00,,,,,,,
2022-10-14,08:57:00,10:05:00,323,,10098,1,SMTR202211001457,2022-10-14 08:57:00,2022-10-14 10:05:00,,,,,,,
2022-10-14,08:12:00,09:20:00,323,,10149,1,SMTR202211001450,2022-10-14 08:12:00,2022-10-14 09:20:00,,,,,,,
2022-10-14,09:51:00,11:06:00,321,,28538,1,SMTR202211001442,2022-10-14 09:51:00,2022-10-14 11:06:00,,,,,,,
2022-10-14,07:46:00,08:48:00,321,,28540,1,SMTR202211001441,2022-10-14 07:46:00,2022-10-14 08:48:00,,,,,,,
2022-10-14,18:36:00,20:18:00,321,,28538,1,SMTR202211001378,2022-10-14 18:36:00,2022-10-14 20:18:00,,,,,,,
2022-10-14,23:53:00,00:53:00,321,,28538,1,SMTR202211001376,2022-10-14 23:53:00,2022-10-14 00:53:00,,,,,,,
2022-10-14,22:47:00,23:50:00,321,,28538,1,SMTR202211001374,2022-10-14 22:47:00,2022-10-14 23:50:00,,,,,,,
2022-10-14,00:42:00,01:43:00,321,,28538,1,SMTR202211001368,2022-10-14 00:42:00,2022-10-14 01:43:00,,,,,,,
2022-10-14,23:24:00,00:38:00,321,,28538,1,SMTR202211001367,2022-10-14 23:24:00,2022-10-14 00:38:00,,,,,,,
2022-10-14,23:24:00,00:38:00,321,,28538,1,SMTR202211001364,2022-10-14 23:24:00,2022-10-14 00:38:00,,,,,,,
2022-10-14,10:36:00,11:53:00,298,,32840,1,SMTR202211000931,2022-10-14 10:36:00,2022-10-14 11:53:00,,,,,,,
2022-10-14,08:34:00,09:46:00,298,,32819,1,SMTR202211000930,2022-10-14 08:34:00,2022-10-14 09:46:00,,,,,,,
2022-10-14,23:16:00,00:18:00,298,,32821,1,SMTR202211000928,2022-10-14 23:16:00,2022-10-14 00:18:00,,,,,,,
2022-10-14,10:38:00,11:45:00,298,,32821,1,SMTR202211000927,2022-10-14 10:38:00,2022-10-14 11:45:00,,,,,,,
2022-10-14,22:54:00,00:07:00,298,,32796,1,SMTR202211000926,2022-10-14 22:54:00,2022-10-14 00:07:00,,,,,,,
2022-10-14,09:37:00,10:46:00,298,,32796,1,SMTR202211000925,2022-10-14 09:37:00,2022-10-14 10:46:00,,,,,,,
2022-10-14,08:26:00,10:01:00,298,,32808,1,SMTR202211000924,2022-10-14 08:26:00,2022-10-14 10:01:00,,,,,,,
2022-10-14,08:55:00,10:04:00,298,,32504,1,SMTR202211000923,2022-10-14 08:55:00,2022-10-14 10:04:00,,,,,,,
2022-10-14,05:39:00,06:40:00,298,,32728,1,SMTR202211000922,2022-10-14 05:39:00,2022-10-14 06:40:00,,,,,,,
2022-10-14,07:29:00,08:49:00,298,,32833,1,SMTR202211000921,2022-10-14 07:29:00,2022-10-14 08:49:00,,,,,,,
2022-10-14,12:33:00,13:50:00,298,,32840,1,SMTR202211000919,2022-10-14 12:33:00,2022-10-14 13:50:00,,,,,,,
2022-10-14,18:08:00,20:03:00,298,,32816,1,SMTR202211000918,2022-10-14 18:08:00,2022-10-14 20:03:00,,,,,,,
2022-10-14,09:20:00,10:33:00,298,,32841,1,SMTR202211000917,2022-10-14 09:20:00,2022-10-14 10:33:00,,,,,,,
2022-10-14,22:02:00,23:09:00,298,,32753,1,SMTR202211000916,2022-10-14 22:02:00,2022-10-14 23:09:00,,,,,,,
2022-10-14,17:42:00,19:32:00,298,,32821,1,SMTR202211000915,2022-10-14 17:42:00,2022-10-14 19:32:00,,,,,,,
2022-10-14,08:22:00,09:27:00,298,,32821,1,SMTR202211000914,2022-10-14 08:22:00,2022-10-14 09:27:00,,,,,,,
2022-10-14,06:39:00,07:54:00,298,,32821,1,SMTR202211000913,2022-10-14 06:39:00,2022-10-14 07:54:00,,,,,,,
2022-10-14,21:51:00,23:03:00,298,,32821,1,SMTR202211000912,2022-10-14 21:51:00,2022-10-14 23:03:00,,,,,,,
2022-10-14,17:34:00,19:28:00,298,,32754,1,SMTR202211000911,2022-10-14 17:34:00,2022-10-14 19:28:00,,,,,,,
2022-10-14,08:20:00,09:34:00,298,,32777,1,SMTR202211000910,2022-10-14 08:20:00,2022-10-14 09:34:00,,,,,,,
2022-10-14,06:54:00,08:14:00,298,,32777,1,SMTR202211000909,2022-10-14 06:54:00,2022-10-14 08:14:00,,,,,,,
2022-10-14,01:07:00,01:55:00,298,,32807,1,SMTR202211000908,2022-10-14 01:07:00,2022-10-14 01:55:00,,,,,,,
2022-10-14,00:08:00,01:06:00,298,,32765,1,SMTR202211000907,2022-10-14 00:08:00,2022-10-14 01:06:00,,,,,,,
2022-10-14,07:02:00,08:18:00,298,,32723,1,SMTR202211000906,2022-10-14 07:02:00,2022-10-14 08:18:00,,,,,,,
2022-10-14,05:47:00,06:52:00,298,,32788,1,SMTR202211000905,2022-10-14 05:47:00,2022-10-14 06:52:00,,,,,,,
2022-10-14,01:40:00,02:28:00,298,,32833,1,SMTR202211000903,2022-10-14 01:40:00,2022-10-14 02:28:00,,,,,,,
2022-10-14,00:42:00,01:35:00,298,,32781,1,SMTR202211000878,2022-10-14 00:42:00,2022-10-14 01:35:00,,,,,,,
2022-10-14,08:16:00,09:27:00,298,,32661,1,SMTR202211000876,2022-10-14 08:16:00,2022-10-14 09:27:00,,,,,,,
2022-10-14,06:42:00,08:09:00,298,,32661,1,SMTR202211000871,2022-10-14 06:42:00,2022-10-14 08:09:00,,,,,,,
2022-10-14,05:39:00,06:42:00,SV665,,11594,1,SMTR202211000608,2022-10-14 05:39:00,2022-10-14 06:42:00,,,,,,,
2022-10-14,04:35:00,05:31:00,908,,11629,1,SMTR202211000603,2022-10-14 04:35:00,2022-10-14 05:31:00,,,,,,,
2022-10-14,09:11:00,10:23:00,908,,11620,1,SMTR202211000545,2022-10-14 09:11:00,2022-10-14 10:23:00,,,,,,,
2022-10-14,07:37:00,09:05:00,651,,11624,1,SMTR202211000493,2022-10-14 07:37:00,2022-10-14 09:05:00,,,,,,,
2022-10-14,09:31:00,10:42:00,378,,11590,1,SMTR202211000371,2022-10-14 09:31:00,2022-10-14 10:42:00,,,,,,,
2022-10-14,06:00:00,07:34:00,378,,11617,1,SMTR202211000370,2022-10-14 06:00:00,2022-10-14 07:34:00,,,,,,,
2022-10-14,07:40:00,08:54:00,378,,11548,1,SMTR202211000367,2022-10-14 07:40:00,2022-10-14 08:54:00,,,,,,,
2022-10-14,05:20:00,06:18:00,378,,11548,1,SMTR202211000365,2022-10-14 05:20:00,2022-10-14 06:18:00,,,,,,,
2022-10-14,07:45:00,08:54:00,362,,11614,1,SMTR202211000352,2022-10-14 07:45:00,2022-10-14 08:54:00,,,,,,,
2022-10-14,07:21:00,08:30:00,362,,11592,1,SMTR202211000350,2022-10-14 07:21:00,2022-10-14 08:30:00,,,,,,,
2022-10-14,23:59:00,01:15:00,117,,48100,1,SMTR202211000216,2022-10-14 23:59:00,2022-10-14 01:15:00,,,,,,,
2022-10-14,22:30:00,23:56:00,117,,48097,1,SMTR202211000213,2022-10-14 22:30:00,2022-10-14 23:56:00,,,,,,,
2022-10-14,22:25:00,23:38:00,117,,48100,1,SMTR202211000209,2022-10-14 22:25:00,2022-10-14 23:38:00,,,,,,,
2022-10-14,00:02:00,01:06:00,117,,48097,1,SMTR202211000200,2022-10-14 00:02:00,2022-10-14 01:06:00,,,,,,,
2022-10-14,06:41:00,07:52:00,117,,48097,1,SMTR202211000195,2022-10-14 06:41:00,2022-10-14 07:52:00,,,,,,,
2022-10-14,11:00:00,12:15:00,117,,48029,1,SMTR202211000189,2022-10-14 11:00:00,2022-10-14 12:15:00,,,,,,,
2022-10-14,07:54:00,09:27:00,928,,44544,1,SMTR202211000178,2022-10-14 07:54:00,2022-10-14 09:27:00,,,,,,,
2022-10-14,06:24:00,07:52:00,712,,44686,1,SMTR202211000176,2022-10-14 06:24:00,2022-10-14 07:52:00,,,,,,,
2022-10-14,05:00:00,06:13:00,SV685,,44689,1,SMTR202211000172,2022-10-14 05:00:00,2022-10-14 06:13:00,,,,,,,
2022-10-14,16:50:00,17:38:00,SV685,,44689,1,SMTR202211000170,2022-10-14 16:50:00,2022-10-14 17:38:00,,,,,,,
2022-10-14,09:09:00,10:21:00,117,,48097,1,SMTR202211000167,2022-10-14 09:09:00,2022-10-14 10:21:00,,,,,,,
2022-10-14,06:18:00,07:33:00,SV685,,44674,1,SMTR202211000166,2022-10-14 06:18:00,2022-10-14 07:33:00,,,,,,,
2022-10-14,03:48:00,04:36:00,SV685,,44655,1,SMTR202211000164,2022-10-14 03:48:00,2022-10-14 04:36:00,,,,,,,
2022-10-14,17:51:00,18:53:00,SV685,,44655,1,SMTR202211000160,2022-10-14 17:51:00,2022-10-14 18:53:00,,,,,,,
2022-10-14,19:25:00,21:11:00,SV685,,44655,1,SMTR202211000158,2022-10-14 19:25:00,2022-10-14 21:11:00,,,,,,,
2022-10-14,15:21:00,16:18:00,117,,48097,1,SMTR202211000155,2022-10-14 15:21:00,2022-10-14 16:18:00,,,,,,,
2022-10-14,05:07:00,05:49:00,117,,48097,1,SMTR202211000136,2022-10-14 05:07:00,2022-10-14 05:49:00,,,,,,,
2022-10-14,22:11:00,22:54:00,SV685,,44648,1,SMTR202211000133,2022-10-14 22:11:00,2022-10-14 22:54:00,,,,,,,
2022-10-14,19:03:00,19:52:00,SV685,,44648,1,SMTR202211000131,2022-10-14 19:03:00,2022-10-14 19:52:00,,,,,,,
2022-10-14,23:09:00,23:30:00,117,,48053,1,SMTR202211000127,2022-10-14 23:09:00,2022-10-14 23:30:00,,,,,,,
2022-10-14,13:11:00,13:49:00,SV685,,44631,1,SMTR202211000125,2022-10-14 13:11:00,2022-10-14 13:49:00,,,,,,,
2022-10-14,15:47:00,16:10:00,SV685,,44631,1,SMTR202211000119,2022-10-14 15:47:00,2022-10-14 16:10:00,,,,,,,
2022-10-14,14:49:00,15:01:00,SV685,,44631,1,SMTR202211000114,2022-10-14 14:49:00,2022-10-14 15:01:00,,,,,,,
2022-10-14,14:09:00,14:27:00,SV685,,44630,1,SMTR202211000110,2022-10-14 14:09:00,2022-10-14 14:27:00,,,,,,,
2022-10-14,13:51:00,14:07:00,SV685,,44532,1,SMTR202211000108,2022-10-14 13:51:00,2022-10-14 14:07:00,,,,,,,
2022-10-14,13:11:00,13:28:00,SV685,,44532,1,SMTR202211000101,2022-10-14 13:11:00,2022-10-14 13:28:00,,,,,,,
2022-10-14,12:48:00,13:07:00,SV685,,44532,1,SMTR202211000055,2022-10-14 12:48:00,2022-10-14 13:07:00,,,,,,,
2022-10-14,12:13:00,12:25:00,SV685,,44630,1,SMTR202211000052,2022-10-14 12:13:00,2022-10-14 12:25:00,,,,,,,
2022-10-14,06:28:00,07:44:00,SV685,,44532,1,SMTR202211000047,2022-10-14 06:28:00,2022-10-14 07:44:00,,,,,,,
2022-10-14,16:29:00,17:48:00,355,,44611,1,SMTR202211000040,2022-10-14 16:29:00,2022-10-14 17:48:00,,,,,,,
2022-10-14,12:02:00,13:10:00,355,,44581,1,SMTR202211000037,2022-10-14 12:02:00,2022-10-14 13:10:00,,,,,,,
2022-10-14,07:57:00,09:19:00,117,,48088,1,SMTR202210009063,2022-10-14 07:57:00,2022-10-14 09:19:00,,,,,,,
2022-10-14,09:19:00,10:18:00,117,,48029,1,SMTR202210008929,2022-10-14 09:19:00,2022-10-14 10:18:00,,,,,,,
2022-10-14,06:55:00,07:29:00,426,,48151,1,SMTR202210008707,2022-10-14 06:55:00,2022-10-14 07:29:00,,,,,,,
2022-10-14,07:35:00,11:53:00,426,,48149,1,SMTR202210008703,2022-10-14 07:35:00,2022-10-14 11:53:00,,,,,,,
2022-10-14,18:40:00,20:02:00,426,,48039,1,SMTR202210008681,2022-10-14 18:40:00,2022-10-14 20:02:00,,,,,,,
2022-10-14,17:26:00,18:39:00,426,,48152,1,SMTR202210008668,2022-10-14 17:26:00,2022-10-14 18:39:00,,,,,,,
2022-10-14,22:15:00,23:26:00,426,,48152,1,SMTR202210008628,2022-10-14 22:15:00,2022-10-14 23:26:00,,,,,,,
2022-10-14,05:23:00,06:23:00,426,,48125,1,SMTR202210008622,2022-10-14 05:23:00,2022-10-14 06:23:00,,,,,,,
2022-10-14,04:39:00,05:46:00,426,,48045,1,SMTR202210008611,2022-10-14 04:39:00,2022-10-14 05:46:00,,,,,,,
2022-10-14,04:35:00,05:22:00,426,,48081,1,SMTR202210008604,2022-10-14 04:35:00,2022-10-14 05:22:00,,,,,,,
2022-10-14,03:57:00,04:38:00,426,,48152,1,SMTR202210008595,2022-10-14 03:57:00,2022-10-14 04:38:00,,,,,,,
2022-10-14,09:01:00,10:26:00,426,,48079,1,SMTR202210008589,2022-10-14 09:01:00,2022-10-14 10:26:00,,,,,,,
2022-10-14,23:10:00,23:31:00,426,,48151,1,SMTR202210008581,2022-10-14 23:10:00,2022-10-14 23:31:00,,,,,,,
2022-10-14,22:57:00,23:15:00,426,,48011,1,SMTR202210008579,2022-10-14 22:57:00,2022-10-14 23:15:00,,,,,,,
2022-10-14,20:53:00,21:26:00,426,,48152,1,SMTR202210008576,2022-10-14 20:53:00,2022-10-14 21:26:00,,,,,,,
2022-10-14,12:46:00,13:48:00,426,,48152,1,SMTR202210008554,2022-10-14 12:46:00,2022-10-14 13:48:00,,,,,,,
2022-10-14,16:00:00,17:31:00,712,,712,1,SMTR202210008540,2022-10-14 16:00:00,2022-10-14 17:31:00,,,,,,,
2022-10-14,00:34:00,01:16:00,SV685,,44677,1,SMTR202210008536,2022-10-14 00:34:00,2022-10-14 01:16:00,,,,,,,
2022-10-14,06:17:00,07:25:00,SV685,,44677,1,SMTR202210008535,2022-10-14 06:17:00,2022-10-14 07:25:00,,,,,,,
2022-10-14,23:40:00,00:26:00,SV685,,44677,1,SMTR202210008530,2022-10-14 23:40:00,2022-10-14 00:26:00,,,,,,,
2022-10-14,19:23:00,20:38:00,SV685,,44677,1,SMTR202210008529,2022-10-14 19:23:00,2022-10-14 20:38:00,,,,,,,
